District,Block,Gram_Panchayat,Latitude,Longitude
FATEHABAD,RATIA,Bora,29.6930173,75.5183068
FATEHABAD,RATIA,Bahmanwala,29.7610974,75.5425606
FATEHABAD,RATIA,Buraj,29.6930173,75.5183068
FATEHABAD,RATIA,Chando Kalan,29.6930173,75.5183068
FATEHABAD,RATIA,Chando Khurd,29.6930173,75.5183068
FATEHABAD,RATIA,Chimmo,29.6930173,75.5183068
FATEHABAD,NAGPUR,Dadupur,29.6530663,75.4256569
FATEHABAD,RATIA,Dhani Babanpur,29.6930173,75.5183068
FATEHABAD,RATIA,Dhani Bilaspur,29.6930173,75.5183068
FATEHABAD,NAGPUR,Dhani Dadupur,29.6530663,75.4256569
FATEHABAD,RATIA,Dhani Jakhandadi,29.6930173,75.5183068
FATEHABAD,RATIA,Ghaswa,29.68428,75.6757395
FATEHABAD,NAGPUR,Ajit Nagar (Ganda),29.6530663,75.4256569
FATEHABAD,RATIA,Gurusar,29.6149608,75.5872848
FATEHABAD,RATIA,Hamjapur,29.6328458,75.5561836
FATEHABAD,NAGPUR,Hanspur,29.6530663,75.4256569
FATEHABAD,NAGPUR,Haroli,29.6530663,75.4256569
FATEHABAD,NAGPUR,Hukmanwali,29.6530663,75.4256569
FATEHABAD,NAGPUR,Jallopur,29.6530663,75.4256569
FATEHABAD,NAGPUR,Jandwala Sotter,29.6530663,75.4256569
FATEHABAD,RATIA,Kalotha,29.7361755,75.4522971
FATEHABAD,RATIA,Kamana,29.7040688,75.5942263
FATEHABAD,RATIA,Kanwalgarh,29.6966108,75.6308404
FATEHABAD,NAGPUR,Khairpur,29.6530663,75.4256569
FATEHABAD,NAGPUR,Khundan,29.6530663,75.4256569
FATEHABAD,RATIA,Kunal,29.6270934,75.6617919
FATEHABAD,RATIA,Ladhuwas,29.6930173,75.5183068
FATEHABAD,RATIA,Lali,29.6992156,75.5140577
FATEHABAD,RATIA,Luthara,29.6930173,75.5183068
FATEHABAD,NAGPUR,Madh,29.6530663,75.4256569
FATEHABAD,NAGPUR,Malwala,29.6530663,75.4256569
FATEHABAD,RATIA,Mehmara,29.6930173,75.5183068
FATEHABAD,RATIA,Mirana,29.7146891,75.5377752
FATEHABAD,RATIA,Mohammadpur Sotter,29.6930173,75.5183068
FATEHABAD,RATIA,Munshiwali,29.6601089,75.59381
FATEHABAD,RATIA,Nangal,29.6930173,75.5183068
FATEHABAD,RATIA,Nathwan,29.6673007,75.6376704
FATEHABAD,RATIA,Nikuana,29.6930173,75.5183068
FATEHABAD,RATIA,Palsar,29.5978116,75.5877453
FATEHABAD,RATIA,Phoolan,29.6930173,75.5183068
FATEHABAD,NAGPUR,Pilchhian,29.6530663,75.4256569
FATEHABAD,RATIA,Raipur,29.6233745,75.6094911
FATEHABAD,RATIA,Ratta Khera,29.6930173,75.5183068
FATEHABAD,RATIA,Rattangarh,29.7201135,75.5627276
FATEHABAD,RATIA,Rojhanwali,29.7474604,75.5642711
FATEHABAD,RATIA,Sardarewala,29.6930173,75.5183068
FATEHABAD,RATIA,Sehnal,29.6930173,75.5183068
FATEHABAD,RATIA,Shekhupur Sotter,29.6930173,75.5183068
FATEHABAD,RATIA,Sukhmanpur,29.6351612,75.5989531
FATEHABAD,TOHANA,Akanwali,29.7107922,75.9042326
FATEHABAD,TOHANA,Amani,29.6717789,75.8570283
FATEHABAD,TOHANA,Balianwala,29.7154354,75.9366474
FATEHABAD,TOHANA,Bhimewala,29.7107922,75.9042326
FATEHABAD,TOHANA,Bhodi,29.6563312,75.7991489
FATEHABAD,TOHANA,Chander Kalan,29.7107922,75.9042326
FATEHABAD,TOHANA,Chander Khurd,29.6511693,75.8290283
FATEHABAD,TOHANA,Chillewal,29.7107922,75.9042326
FATEHABAD,TOHANA,Damkora,29.7107922,75.9042326
FATEHABAD,TOHANA,Dangra,29.7107922,75.9042326
FATEHABAD,TOHANA,Dharsul Kalan,29.7107922,75.9042326
FATEHABAD,TOHANA,Dharsul Khurd,29.7107922,75.9042326
FATEHABAD,TOHANA,Fatehpuri,29.7107922,75.9042326
FATEHABAD,TOHANA,Haiderwala,29.7108799,75.8000871
FATEHABAD,TOHANA,Himmatpura,29.7479201,75.8645477
FATEHABAD,TOHANA,Hindalwala,29.7160841,75.7925135
FATEHABAD,TOHANA,Indachhoi,29.7107922,75.9042326
FATEHABAD,TOHANA,Jamalpur Sheikhan,29.7107922,75.9042326
FATEHABAD,TOHANA,Japtewala,29.7107922,75.9042326
FATEHABAD,TOHANA,Kamalwala,29.6946769,75.9301052
FATEHABAD,TOHANA,Kanheri,29.7107922,75.9042326
FATEHABAD,TOHANA,Khanora,29.7107922,75.9042326
FATEHABAD,TOHANA,Kullan,29.7107922,75.9042326
FATEHABAD,TOHANA,Laloda,29.7107922,75.9042326
FATEHABAD,TOHANA,Laluwal,29.7107922,75.9042326
FATEHABAD,TOHANA,Lohakhera,29.7107922,75.9042326
FATEHABAD,TOHANA,Maduwana,29.7107922,75.9042326
FATEHABAD,TOHANA,Mamupur,29.7107922,75.9042326
FATEHABAD,TOHANA,Manghera,29.7107922,75.9042326
FATEHABAD,TOHANA,Nangla,29.613553,75.8883017
FATEHABAD,TOHANA,Nangli,29.6028326,75.9042961
FATEHABAD,TOHANA,Nanheri,29.6602695,75.6864879
FATEHABAD,TOHANA,Pirthala,29.5994381,75.8545952
FATEHABAD,TOHANA,Puran Majra,29.7107922,75.9042326
FATEHABAD,TOHANA,Rasulpur,29.6347602,75.6881523
FATEHABAD,TOHANA,Ratha Khera,29.7107922,75.9042326
FATEHABAD,TOHANA,Rehanwali,29.7107922,75.9042326
FATEHABAD,TOHANA,Salempuri,29.7107922,75.9042326
FATEHABAD,TOHANA,Samain,29.6207764,75.9326256
FATEHABAD,TOHANA,Simbalwala,29.7107922,75.9042326
FATEHABAD,TOHANA,Tharwa,29.6155396,75.8331343
FATEHABAD,TOHANA,Tharvi,29.7107922,75.9042326
GURUGRAM,FARRUKH NAGAR,Alimuddenpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Babda Vaki Pur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Bas Lambi,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Bashunda,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Birhera,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Budhera,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Dabodha,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Dhanawas,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Faridpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Fazilpur Badli,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Ghari Nathey Khan,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Ghosh Garh,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Gugana,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Ikbalpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Jamalpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Jarau,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Jatola,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Jhanjhrola Khera,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Joniawas,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Jori,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Judola,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Kaliawas,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Karola,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Khandewla,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Khar Khari,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Khawaspur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Khentawas,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Kherakhurampur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Mehchana,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Mokalwas,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Mubarikpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Musheadpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Palri,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Patli,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Sahidpur Mohamad Pur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Sampka,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Shekhupur Majri,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Siwadi,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Sultanpur,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Taj Nagar,28.4449338,76.8194023
GURUGRAM,FARRUKH NAGAR,Tirpadi,28.4449338,76.8194023
NUH,FEROZEPUR JHIRKA,Agon,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Ahmedbass,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Akhnaka,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Alipur Tigra,27.83295,77.0255225
NUH,PINGWAN,Anchwari,,
NUH,PINGWAN,Baded,,
NUH,FEROZEPUR JHIRKA,Baghola,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Baikhera,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Basai Meo,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Bhakroji,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Bhond,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Biwan,27.7539434,77.0508528
NUH,PINGWAN,Bubalheri,,
NUH,PINGWAN,Chandaka,,
NUH,FEROZEPUR JHIRKA,Chitora,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Dhamala,27.83295,77.0255225
NUH,PINGWAN,Dhana,,
NUH,FEROZEPUR JHIRKA,Doha,27.83295,77.0255225
NUH,PINGWAN,Dondal,,
NUH,PINGWAN,Dungeja,,
NUH,FEROZEPUR JHIRKA,Ghata Samshabad,27.83295,77.0255225
NUH,PINGWAN,Gokalpur,,
NUH,FEROZEPUR JHIRKA,Gujar Nangla,27.8596167,77.0358149
NUH,FEROZEPUR JHIRKA,Hamjapur,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Hasanpur Bilonda,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Hirwari - Bawantheri,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Ibrahimbass,27.83295,77.0255225
NUH,PINGWAN,Jharpuri,,
NUH,FEROZEPUR JHIRKA,Kameda,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Kherla Khurd,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Kolgaon,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Luhinga Khurd,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Madapur,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Maholi,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Mahun,27.83295,77.0255225
NUH,PINGWAN,Malhaka Khori,,
NUH,PINGWAN,Manota,,
NUH,FEROZEPUR JHIRKA,Mohammad Bass (Pol),27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Mohammad Bass Buchaka,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Nasirbas,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Nawli,27.83295,77.0255225
NUH,PINGWAN,Neemkhera,,
NUH,FEROZEPUR JHIRKA,Padla Shahpuri,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Patan Udaypuri,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Pathrali,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Patkhori,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Raniyala F.Pur,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Ranyali,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Rawa,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Rawli,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Reegarh,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Saimeerbass,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Sakras,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Sahapur,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Sakarpuri,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Shekhpur,27.8577981,77.0320907
NUH,FEROZEPUR JHIRKA,Sidhrawat,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Sulela,27.83295,77.0255225
NUH,FEROZEPUR JHIRKA,Tigaon,27.83295,77.0255225
GURUGRAM,GURGAON,Chandu,28.4716038,76.9226967
GURUGRAM,GURGAON,Kherki,28.4890874,77.0111572
GURUGRAM,GURGAON,Makdola,28.4890874,77.0111572
GURUGRAM,GURGAON,Sadhrana,28.4890874,77.0111572
NUH,NAGINA,Aklimpur Nuh,27.9168443,76.9819764
NUH,NAGINA,Aklimpur Firozepur,27.9168443,76.9819764
NUH,NAGINA,Aterna Samsabad,27.9168443,76.9819764
NUH,NAGINA,Badarpur,27.9168443,76.9819764
NUH,NAGINA,Bhadas,27.9168443,76.9819764
NUH,NAGINA,Balai,27.9168443,76.9819764
NUH,NAGINA,Banarsi,27.9168443,76.9819764
NUH,PINGWAN,Basai Khanjada,,
NUH,NAGINA,Bukharaka,27.9168443,76.9819764
NUH,PINGWAN,Dhadolikalan,,
NUH,PINGWAN,Dugrasahjadpur,,
NUH,NAGINA,Ghagas,27.9168443,76.9819764
NUH,NAGINA,Ganduri,27.9168443,76.9819764
NUH,NAGINA,Gohana,27.9168443,76.9819764
NUH,NAGINA,Gumat Bihari,27.9168443,76.9819764
NUH,NAGINA,Hasanpur Nuh,27.9168443,76.9819764
NUH,NAGINA,Imamnagar,27.9168443,76.9819764
NUH,NAGINA,Jalalpur Firozepur,27.9168443,76.9819764
NUH,NAGINA,Jalalpur Nuh,27.9168443,76.9819764
NUH,PINGWAN,Jhimaravat,,
NUH,NAGINA,Kansali,27.9168443,76.9819764
NUH,NAGINA,Karheda,27.9168443,76.9819764
NUH,NAGINA,Karhedi,27.9168443,76.9819764
NUH,NAGINA,Khan Mohmmadpur,27.9168443,76.9819764
NUH,PINGWAN,Khanpur Ghati,,
NUH,PINGWAN,Khedli Kalan,,
NUH,NAGINA,Khedli Khurd,27.9168443,76.9819764
NUH,NAGINA,Khedli Nuh,27.9168443,76.9819764
NUH,NAGINA,Khushpuri,27.9168443,76.9819764
NUH,NAGINA,Kultajpur Kalan,27.9168443,76.9819764
NUH,NAGINA,Madhi,27.9168443,76.9819764
NUH,NAGINA,Mandi Kheda,27.9168443,76.9819764
NUH,NAGINA,Maroda,27.9168443,76.9819764
NUH,PINGWAN,Mohlaka,,
NUH,NAGINA,Mohmmad Nagar,27.9168443,76.9819764
NUH,NAGINA,Moolthan,27.9168443,76.9819764
NUH,NAGINA,Nagina,27.9180327,76.9850239
NUH,NAGINA,Nai Nangla,27.9168443,76.9819764
NUH,NAGINA,Nangal Mubarikpur,27.9168443,76.9819764
NUH,NAGINA,Notaki,27.9168443,76.9819764
NUH,NAGINA,Rajaka,27.9168443,76.9819764
NUH,NAGINA,Ranika,27.9168443,76.9819764
NUH,PINGWAN,Raniyala Patakpur,,
NUH,PINGWAN,Rithat,,
NUH,NAGINA,Santhawari,27.9168443,76.9819764
NUH,NAGINA,Sadipur,27.9168443,76.9819764
NUH,NAGINA,Shishwana Jatka,27.9168443,76.9819764
NUH,NAGINA,Sukhpuri,27.9168443,76.9819764
NUH,NAGINA,Sultanpur Nuh,27.9168443,76.9819764
NUH,NAGINA,Uleta,27.9168443,76.9819764
NUH,NAGINA,Umra,27.9168443,76.9819764
NUH,NAGINA,Umri,27.9168443,76.9819764
NUH,PINGWAN,Bazidpur,,
NUH,NUH,Adbar,28.0974292,77.0515944
NUH,NUH,Akera,28.0974292,77.0515944
NUH,NUH,Alawal Pur,28.0974292,77.0515944
NUH,INDRI,Alduka,,
NUH,INDRI,Atta,,
NUH,NUH,Babupur,28.0974292,77.0515944
NUH,NUH,Bai,28.0974292,77.0515944
NUH,INDRI,Bainsi,,
NUH,NUH,Bajhera,28.0974292,77.0515944
NUH,INDRI,Bajarka,,
NUH,NUH,Barka Alimudian,28.0974292,77.0515944
NUH,NUH,Baroji,28.0974292,77.0515944
NUH,INDRI,Barota,,
NUH,INDRI,Basai,,
NUH,NUH,Beer Shika,28.0974292,77.0515944
NUH,NUH,Bhapawali,28.0974292,77.0515944
NUH,INDRI,Bhirawati,,
NUH,NUH,Binwa,28.0974292,77.0515944
NUH,NUH,Chandeni,28.0974292,77.0515944
NUH,INDRI,Chhachera,,
NUH,INDRI,Chhapera,,
NUH,NUH,Devla Nagli,28.0974292,77.0515944
NUH,NUH,Dhanduka,28.0974292,77.0515944
NUH,INDRI,Denkli(137),,
NUH,NUH,Dihana,28.0974292,77.0515944
NUH,INDRI,Dubalu,,
NUH,INDRI,Indri,,
NUH,NUH,Firojpur Namak,28.0974292,77.0515944
NUH,INDRI,Gajarpur,,
NUH,INDRI,Gangoli,,
NUH,NUH,Ghasera,28.0974292,77.0515944
NUH,INDRI,Golpuri,,
NUH,INDRI,Hassanpur Sohna,,
NUH,INDRI,Hilalpur,,
NUH,INDRI,Hirmathla,,
NUH,NUH,Husainpur,28.0974292,77.0515944
NUH,INDRI,Jai Singh Pur,,
NUH,INDRI,Kairaka,,
NUH,NUH,Kalinger,28.0974292,77.0515944
NUH,INDRI,Kaliyaka,,
NUH,INDRI,Kanwarsika,,
NUH,INDRI,Khanpur,,
NUH,INDRI,Khera Khalilpur,,
NUH,NUH,Kherala,28.0974292,77.0515944
NUH,INDRI,Kheri Kankar,,
NUH,INDRI,Kherli Dosa,,
NUH,INDRI,Kira,,
NUH,INDRI,Kiranj,,
NUH,INDRI,Kontlaka,,
NUH,NUH,Kotla,27.9987971,76.9442939
NUH,INDRI,Kurthala,,
NUH,INDRI,Kutubgarh,,
NUH,INDRI,Mahrola,,
NUH,NUH,Malab,28.0974292,77.0515944
NUH,INDRI,Manuwas,,
NUH,NUH,Marora,27.9112287,77.0577
NUH,NUH,Meoli,28.0974292,77.0515944
NUH,NUH,Muradbas,28.0974292,77.0515944
NUH,NUH,Nalhar,28.092717,76.980411
NUH,INDRI,Naushera,,
NUH,NUH,Palla,28.1217446,76.9801441
NUH,NUH,Rehna,28.0974292,77.0515944
NUH,NUH,Rai Puri,28.0974292,77.0515944
NUH,NUH,Ranika,28.0974292,77.0515944
NUH,INDRI,Rewasan,,
NUH,NUH,Rithora,28.0974292,77.0515944
NUH,INDRI,Rozkameo,,
NUH,NUH,Sadai,28.0974292,77.0515944
NUH,NUH,Sahpur Nangli,28.0974292,77.0515944
NUH,NUH,Salaheri,28.0974292,77.0515944
NUH,NUH,Salamba,28.0974292,77.0515944
NUH,NUH,Sangail,28.0974292,77.0515944
NUH,INDRI,Sudaka,,
NUH,NUH,Tain,28.0974292,77.0515944
NUH,NUH,Tapkan,28.0974292,77.0515944
NUH,INDRI,Udaka,,
NUH,NUH,Ujina,28.0454626,77.0780663
NUH,INDRI,Uleta,,
NUH,NUH,Untka,28.0974292,77.0515944
GURUGRAM,PATAUDI,Balewa,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bapas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Barahari Rehnawa,28.3014799,76.7500701
GURUGRAM,PATAUDI,Baspadamka,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bhokarka,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bhora Kalan,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bhora Khurd,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bhudka,28.3014799,76.7500701
GURUGRAM,PATAUDI,Bilaspur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Brahmanwas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Brijpura,28.3014799,76.7500701
GURUGRAM,PATAUDI,Chandla Dungarawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Chhilrakhi,28.3014799,76.7500701
GURUGRAM,PATAUDI,Dadawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Darapur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Daulatabad,28.3014799,76.7500701
GURUGRAM,PATAUDI,Dinokari,28.3014799,76.7500701
GURUGRAM,PATAUDI,Fakharpur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Gadai Pur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Gwalior,28.3014799,76.7500701
GURUGRAM,PATAUDI,Ghilnawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Goriawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Gudana,28.3014799,76.7500701
GURUGRAM,PATAUDI,Hakdarpur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Haliaaki,28.3014799,76.7500701
GURUGRAM,PATAUDI,Hussainka,28.3014799,76.7500701
GURUGRAM,PATAUDI,Inchha Puri,28.3014799,76.7500701
GURUGRAM,PATAUDI,Jasat,28.3014799,76.7500701
GURUGRAM,PATAUDI,Khalilpur,28.2753229,76.6783583
GURUGRAM,PATAUDI,Khetiawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Khor,28.3014799,76.7500701
GURUGRAM,PATAUDI,Lagra,28.3014799,76.7500701
GURUGRAM,PATAUDI,Lohchab,28.3014799,76.7500701
GURUGRAM,PATAUDI,Lokara,28.3014799,76.7500701
GURUGRAM,PATAUDI,Lokari,28.3014799,76.7500701
GURUGRAM,PATAUDI,Mahniawas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Managwaki,28.3014799,76.7500701
GURUGRAM,PATAUDI,Mau,28.3014799,76.7500701
GURUGRAM,PATAUDI,Maujabad,28.3014799,76.7500701
GURUGRAM,PATAUDI,Mujphara,28.3014799,76.7500701
GURUGRAM,PATAUDI,Mumtaj Pur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Nanukhurd,28.3014799,76.7500701
GURUGRAM,PATAUDI,Nanukalan,28.3014799,76.7500701
GURUGRAM,PATAUDI,Noorgarh,28.3014799,76.7500701
GURUGRAM,PATAUDI,Noorpur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Pahari,28.3014799,76.7500701
GURUGRAM,PATAUDI,Pathredi,28.3014799,76.7500701
GURUGRAM,PATAUDI,Rajpura,28.3014799,76.7500701
GURUGRAM,PATAUDI,Ransika,28.3014799,76.7500701
GURUGRAM,PATAUDI,Rathiwas,28.3014799,76.7500701
GURUGRAM,PATAUDI,Sayed Shahapur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Shahpur-Jat,28.3014799,76.7500701
GURUGRAM,PATAUDI,Sherpur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Sidhrawali,28.3014799,76.7500701
GURUGRAM,PATAUDI,Tatarpur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Telpuri,28.3014799,76.7500701
GURUGRAM,PATAUDI,Turkapur,28.3014799,76.7500701
GURUGRAM,PATAUDI,Ucha Majara,28.3014799,76.7500701
NUH,PINGWAN,Akbarpur,,
NUH,PUNAHANA,Aminabad,27.8736871,77.1984186
NUH,PUNAHANA,Andhaki,27.8736871,77.1984186
NUH,PINGWAN,Aoutha,,
NUH,PUNAHANA,Badali,27.8736871,77.1984186
NUH,PUNAHANA,Bandholi,27.8736871,77.1984186
NUH,PUNAHANA,Gheeda,27.8736871,77.1984186
NUH,PUNAHANA,Bhuriyaki,27.8736871,77.1984186
NUH,PUNAHANA,Bichhor,27.8455841,77.3075723
NUH,PUNAHANA,Bisru,27.8993962,77.2079249
NUH,PUNAHANA,Chandanki,27.8736871,77.1984186
NUH,PUNAHANA,Dudoli,27.8736871,77.1984186
NUH,PINGWAN,F.P. Meo,,
NUH,PINGWAN,Khawajli Kalan,,
NUH,PUNAHANA,Fardari,27.8736871,77.1984186
NUH,PINGWAN,Gangwani,,
NUH,PUNAHANA,Godhola,27.8736871,77.1984186
NUH,PUNAHANA,Gubradi,27.8736871,77.1984186
NUH,PUNAHANA,Gulalta,27.8736871,77.1984186
NUH,PUNAHANA,Hatangaon,27.8736871,77.1984186
NUH,PUNAHANA,Hazipur,27.8736871,77.1984186
NUH,PINGWAN,Hinganpur,,
NUH,PUNAHANA,Indana,27.8736871,77.1984186
NUH,PUNAHANA,Jahtana,27.8736871,77.1984186
NUH,PUNAHANA,Jaiwant,27.8736871,77.1984186
NUH,PUNAHANA,Jakhokar,27.8736871,77.1984186
NUH,PINGWAN,Jalika,,
NUH,PUNAHANA,Jamalgarh,27.8074605,77.1452236
NUH,PUNAHANA,Jadoli,27.8736871,77.1984186
NUH,PUNAHANA,Jharokari,27.8736871,77.1984186
NUH,PUNAHANA,Kherla Punhana,27.8736871,77.1984186
NUH,PINGWAN,Khori Shah Chokha,,
NUH,PUNAHANA,Lafoori,27.8736871,77.1984186
NUH,PINGWAN,Lahabas,,
NUH,PUNAHANA,Leharwari,27.8736871,77.1984186
NUH,PUNAHANA,Lohingakalan,27.8736871,77.1984186
NUH,PUNAHANA,Madhiyaki,27.8736871,77.1984186
NUH,PINGWAN,Mamlika,,
NUH,PINGWAN,Mohammad Pur Ter,,
NUH,PUNAHANA,Mubarikpur,27.8736871,77.1984186
NUH,PINGWAN,Mundheta,,
NUH,PUNAHANA,Naharpur,27.8736871,77.1984186
NUH,PUNAHANA,Naheda,27.8736871,77.1984186
NUH,PUNAHANA,Nai,27.8298543,77.275815
NUH,PUNAHANA,Naiwana,27.8736871,77.1984186
NUH,PUNAHANA,Neemka,27.8736871,77.1984186
NUH,PINGWAN,Papra,,
NUH,PUNAHANA,Pemakhera,27.8736871,77.1984186
NUH,PINGWAN,Flendi,,
NUH,PINGWAN,Pinagwan,,
NUH,PUNAHANA,Raipur,27.8736871,77.1984186
NUH,PUNAHANA,Rajpur,27.8736871,77.1984186
NUH,PINGWAN,Rehpua,,
NUH,PUNAHANA,Samsabad Khurd,27.8736871,77.1984186
NUH,PUNAHANA,Sihiri Singal Heri,27.8736871,77.1984186
NUH,PINGWAN,Sikrawa,,
NUH,PUNAHANA,Singar,27.8684063,77.2515463
NUH,PUNAHANA,Siroli,27.8736871,77.1984186
NUH,PINGWAN,Sultanpur Punhana,,
NUH,PUNAHANA,Sunheda,27.8736871,77.1984186
NUH,PINGWAN,Ter,,
NUH,PUNAHANA,Thek,27.8736871,77.1984186
NUH,PUNAHANA,Tirwara,27.8736871,77.1984186
NUH,PUNAHANA,Tusaini,27.8736871,77.1984186
GURUGRAM,SOHNA,Abheypur,28.3241636,77.0848644
GURUGRAM,GURGAON,Aklimpur,28.4890874,77.0111572
GURUGRAM,SOHNA,Alipur,28.3241636,77.0848644
GURUGRAM,SOHNA,Badshahpur Tenthar,28.3241636,77.0848644
GURUGRAM,SOHNA,Bai Khera,28.3241636,77.0848644
GURUGRAM,SOHNA,Behlpa,28.3241636,77.0848644
GURUGRAM,SOHNA,Bilhaka,28.3241636,77.0848644
GURUGRAM,SOHNA,Chuhadpur,28.3241636,77.0848644
GURUGRAM,SOHNA,Damdama,28.3072765,77.1305953
GURUGRAM,SOHNA,Daulha,28.3241636,77.0848644
GURUGRAM,GURGAON,Gairatpur Bas,28.4890874,77.0111572
GURUGRAM,SOHNA,Garhi Wazidpur,28.3241636,77.0848644
